,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_Group,Income_Per_Age,Income_Level,Work_Ratio,Loyalty_Ratio,OverTime_Binary
370,21,Yes,Travel_Rarely,156,Sales,12,3,Life Sciences,1,494,3,Female,90,4,1,Sales Representative,2,Single,2716,25422,1,Y,15,3,4,80,0,1,0,3,1,0,0,0,Young,123.45454545454545,Low,0.045454545454545456,0.5,0
371,29,No,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,1,495,4,Male,54,3,1,Research Scientist,4,Single,2201,18168,9,Y,16,3,4,80,0,6,4,3,3,2,1,2,Young,73.36666666666666,Low,0.2,0.42857142857142855,0
372,35,No,Travel_Rarely,755,Research & Development,9,4,Life Sciences,1,496,3,Male,97,2,2,Healthcare Representative,2,Single,6540,19394,9,Y,19,3,3,80,0,10,5,3,1,1,0,0,Mid,181.66666666666666,High,0.2777777777777778,0.09090909090909091,0
373,27,No,Travel_Rarely,1469,Research & Development,1,2,Medical,1,497,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,Y,11,3,2,80,1,5,2,3,5,2,0,4,Young,136.28571428571428,Medium,0.17857142857142858,0.8333333333333334,0
374,28,No,Travel_Rarely,304,Sales,9,4,Life Sciences,1,498,2,Male,92,3,2,Sales Executive,4,Single,5253,20750,1,Y,16,3,4,80,0,7,1,3,7,5,0,7,Young,181.13793103448276,High,0.2413793103448276,0.875,0
375,49,No,Travel_Rarely,1261,Research & Development,7,3,Other,1,499,2,Male,31,2,3,Healthcare Representative,3,Single,10965,12066,8,Y,24,4,3,80,0,26,2,3,5,2,0,0,Senior,219.3,Very_High,0.52,0.18518518518518517,0
376,51,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3,Female,87,3,2,Sales Executive,4,Married,4936,14862,4,Y,11,3,3,80,1,18,2,2,7,7,0,7,Old,94.92307692307692,High,0.34615384615384615,0.3684210526315789,0
377,36,No,Travel_Rarely,329,Research & Development,2,3,Life Sciences,1,501,4,Female,96,3,1,Research Scientist,3,Married,2543,11868,4,Y,13,3,2,80,1,6,3,3,2,2,2,2,Mid,68.72972972972973,Low,0.16216216216216217,0.2857142857142857,0
378,34,Yes,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,Y,13,3,2,80,0,9,3,2,5,2,0,4,Mid,151.54285714285714,High,0.2571428571428571,0.5,1
379,55,No,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,1,505,3,Female,97,3,4,Manager,4,Single,16659,23258,2,Y,13,3,3,80,0,30,2,3,5,4,1,2,Old,297.48214285714283,Very_High,0.5357142857142857,0.16129032258064516,1
380,24,No,Travel_Rarely,1371,Sales,10,4,Marketing,1,507,4,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,Y,12,3,4,80,1,5,2,4,5,2,0,3,Young,170.4,Medium,0.2,0.8333333333333334,1
381,30,No,Travel_Rarely,202,Sales,2,1,Technical Degree,1,508,3,Male,72,3,1,Sales Representative,2,Married,2476,17434,1,Y,18,3,1,80,1,1,3,3,1,0,0,0,Young,79.87096774193549,Low,0.03225806451612903,0.5,0
382,26,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,510,3,Male,73,3,1,Research Scientist,1,Single,3102,6582,0,Y,22,4,3,80,0,7,2,3,6,4,0,4,Young,114.88888888888889,Medium,0.25925925925925924,0.75,0
383,22,No,Travel_Rarely,253,Research & Development,11,3,Medical,1,511,1,Female,43,3,1,Research Scientist,2,Married,2244,24440,1,Y,13,3,4,80,1,2,1,3,2,1,1,2,Young,97.56521739130434,Low,0.08695652173913043,0.6666666666666666,0
384,36,No,Travel_Rarely,164,Sales,2,2,Medical,1,513,2,Male,61,2,3,Sales Executive,3,Married,7596,3809,1,Y,13,3,2,80,2,10,2,3,10,9,9,0,Mid,205.2972972972973,High,0.2702702702702703,0.9090909090909091,0
385,30,Yes,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,514,3,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Y,23,4,3,80,0,3,4,3,1,0,0,0,Young,73.70967741935483,Low,0.0967741935483871,0.25,1
386,37,No,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,1,515,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,Y,12,3,3,80,1,18,2,2,18,7,12,17,Mid,79.84210526315789,Medium,0.47368421052631576,0.9473684210526315,0
387,40,No,Travel_Rarely,759,Sales,2,2,Marketing,1,516,4,Female,46,3,2,Sales Executive,2,Divorced,5715,22553,7,Y,12,3,3,80,2,8,5,3,5,4,1,3,Mid,139.390243902439,High,0.1951219512195122,0.5555555555555556,0
388,42,No,Travel_Rarely,201,Research & Development,1,4,Life Sciences,1,517,2,Female,95,3,1,Laboratory Technician,1,Divorced,2576,20490,3,Y,16,3,2,80,1,8,5,3,5,2,1,2,Senior,59.906976744186046,Low,0.18604651162790697,0.5555555555555556,0
389,37,No,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,1,518,3,Male,49,3,2,Manufacturing Director,2,Single,4197,21123,2,Y,12,3,4,80,0,18,2,2,1,0,0,1,Mid,110.44736842105263,Medium,0.47368421052631576,0.05263157894736842,1
390,43,No,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,520,1,Male,59,2,4,Research Director,2,Divorced,14336,4345,1,Y,11,3,3,80,1,25,3,3,25,10,3,9,Senior,325.8181818181818,Very_High,0.5681818181818182,0.9615384615384616,0
391,40,No,Travel_Rarely,555,Research & Development,2,3,Medical,1,521,2,Female,78,2,2,Laboratory Technician,3,Married,3448,13436,6,Y,22,4,2,80,1,20,3,3,1,0,0,0,Mid,84.09756097560975,Medium,0.4878048780487805,0.047619047619047616,0
392,54,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,522,1,Male,86,3,5,Research Director,1,Married,19406,8509,4,Y,11,3,3,80,1,24,4,2,4,2,1,2,Old,352.8363636363636,Very_High,0.43636363636363634,0.16,0
393,34,No,Non-Travel,1381,Sales,4,4,Marketing,1,523,3,Female,72,3,2,Sales Executive,3,Married,6538,12740,9,Y,15,3,1,80,1,6,3,3,3,2,1,2,Mid,186.8,High,0.17142857142857143,0.42857142857142855,0
394,31,No,Travel_Rarely,480,Research & Development,7,2,Medical,1,524,2,Female,31,3,2,Manufacturing Director,1,Married,4306,4156,1,Y,12,3,2,80,1,13,5,1,13,10,3,12,Mid,134.5625,Medium,0.40625,0.9285714285714286,0
395,43,No,Travel_Frequently,313,Research & Development,21,3,Medical,1,525,4,Male,61,3,1,Laboratory Technician,4,Married,2258,15238,7,Y,20,4,1,80,1,8,1,3,3,2,1,2,Senior,51.31818181818182,Low,0.18181818181818182,0.3333333333333333,0
396,43,No,Travel_Rarely,1473,Research & Development,8,4,Other,1,526,3,Female,74,3,2,Healthcare Representative,3,Divorced,4522,2227,4,Y,14,3,4,80,0,8,3,3,5,2,0,2,Senior,102.77272727272727,Medium,0.18181818181818182,0.5555555555555556,1
397,25,No,Travel_Rarely,891,Sales,4,2,Life Sciences,1,527,2,Female,99,2,2,Sales Executive,4,Single,4487,12090,1,Y,11,3,2,80,0,5,3,3,5,4,1,3,Young,172.57692307692307,Medium,0.19230769230769232,0.8333333333333334,1
398,37,No,Non-Travel,1063,Research & Development,25,5,Medical,1,529,2,Female,72,3,2,Research Scientist,3,Married,4449,23866,3,Y,15,3,1,80,2,15,2,3,13,11,10,7,Mid,117.07894736842105,Medium,0.39473684210526316,0.8125,1
399,31,No,Travel_Rarely,329,Research & Development,1,2,Life Sciences,1,530,4,Male,98,2,1,Laboratory Technician,1,Married,2218,16193,1,Y,12,3,3,80,1,4,3,3,4,2,3,2,Mid,69.3125,Low,0.125,0.8,0
400,39,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,531,2,Male,52,3,5,Manager,3,Divorced,19197,8213,1,Y,14,3,3,80,1,21,3,3,21,8,1,6,Mid,479.925,Very_High,0.525,0.9545454545454546,1
401,56,No,Travel_Frequently,906,Sales,6,3,Life Sciences,1,532,3,Female,86,4,4,Sales Executive,1,Married,13212,18256,9,Y,11,3,4,80,3,36,0,2,7,7,7,7,Old,231.78947368421052,Very_High,0.631578947368421,0.1891891891891892,0
402,30,No,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,533,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,Y,11,3,2,80,0,6,6,3,5,4,4,4,Young,212.16129032258064,High,0.1935483870967742,0.7142857142857143,0
403,41,No,Travel_Rarely,645,Sales,1,3,Marketing,1,534,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,Y,16,3,3,80,1,10,2,3,10,7,0,7,Senior,199.8095238095238,Very_High,0.23809523809523808,0.9090909090909091,0
404,28,No,Travel_Rarely,1300,Research & Development,17,2,Medical,1,536,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,Y,12,3,4,80,1,10,2,3,10,0,1,8,Young,157.17241379310346,Medium,0.3448275862068966,0.9090909090909091,0
405,25,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,538,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,Y,13,3,3,80,1,6,5,3,2,2,0,2,Young,155.03846153846155,Medium,0.23076923076923078,0.2857142857142857,0
406,52,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4,Male,39,2,3,Manufacturing Director,3,Married,7969,19609,2,Y,14,3,3,80,0,28,4,3,5,4,0,4,Old,150.35849056603774,High,0.5283018867924528,0.1724137931034483,1
407,45,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,544,1,Male,69,3,1,Research Scientist,4,Married,2654,9655,3,Y,21,4,4,80,2,8,3,2,2,2,0,2,Senior,57.69565217391305,Low,0.17391304347826086,0.2222222222222222,0
408,52,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,16555,10310,2,Y,13,3,4,80,0,31,2,1,5,2,1,4,Old,312.35849056603774,Very_High,0.5849056603773585,0.15625,0
409,42,No,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,547,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,Y,11,3,2,80,1,19,3,3,5,4,0,2,Senior,105.95348837209302,Medium,0.4418604651162791,0.25,0
410,30,No,Travel_Rarely,317,Research & Development,2,3,Life Sciences,1,548,3,Female,43,1,2,Manufacturing Director,4,Single,6091,24793,2,Y,20,4,3,80,0,11,2,3,5,4,0,2,Young,196.48387096774192,High,0.3548387096774194,0.4166666666666667,0
411,60,No,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,549,1,Female,41,3,5,Manager,1,Married,19566,3854,5,Y,11,3,4,80,0,33,5,1,29,8,11,10,Old,320.75409836065575,Very_High,0.5409836065573771,0.8529411764705882,0
412,46,No,Travel_Rarely,1485,Research & Development,18,3,Medical,1,550,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,Y,14,3,3,80,1,19,5,2,10,7,0,8,Senior,102.34042553191489,Medium,0.40425531914893614,0.5,0
413,42,No,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,1,551,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,Y,11,3,4,80,3,7,4,4,6,5,0,4,Senior,105.18604651162791,Medium,0.16279069767441862,0.75,0
414,24,Yes,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,554,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Y,16,3,2,80,0,6,4,3,5,3,1,4,Young,128.08,Medium,0.24,0.7142857142857143,1
415,34,Yes,Travel_Frequently,296,Sales,6,2,Marketing,1,555,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,Y,16,3,4,80,1,3,3,2,2,2,1,0,Mid,67.17142857142858,Low,0.08571428571428572,0.5,0
416,38,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,556,4,Male,42,3,1,Laboratory Technician,4,Married,1702,12106,1,Y,23,4,3,80,1,1,3,3,1,0,0,0,Mid,43.64102564102564,Low,0.02564102564102564,0.5,1
417,40,No,Travel_Rarely,1398,Sales,2,4,Life Sciences,1,558,3,Female,79,3,5,Manager,3,Married,18041,13022,0,Y,14,3,4,80,0,21,2,3,20,15,1,12,Mid,440.0243902439024,Very_High,0.5121951219512195,0.9090909090909091,0
418,26,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,560,1,Female,90,3,1,Research Scientist,4,Divorced,2886,3032,1,Y,22,4,2,80,2,3,3,1,3,2,0,2,Young,106.88888888888889,Low,0.1111111111111111,0.75,0
419,30,No,Non-Travel,1400,Research & Development,3,3,Life Sciences,1,562,3,Male,53,3,1,Laboratory Technician,4,Married,2097,16734,4,Y,15,3,3,80,1,9,3,1,5,3,1,4,Young,67.64516129032258,Low,0.2903225806451613,0.5,0
420,29,No,Travel_Rarely,986,Research & Development,3,4,Medical,1,564,2,Male,93,2,3,Research Director,3,Married,11935,21526,1,Y,18,3,3,80,0,10,2,3,10,2,0,7,Young,397.8333333333333,Very_High,0.3333333333333333,0.9090909090909091,0
421,29,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,1,565,3,Female,71,2,1,Research Scientist,2,Married,2546,18300,5,Y,16,3,2,80,0,6,2,4,2,2,1,1,Young,84.86666666666666,Low,0.2,0.2857142857142857,0
422,19,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,566,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,Y,12,3,3,80,0,1,3,4,1,0,0,0,Young,128.2,Low,0.05,0.5,0
423,30,No,Non-Travel,1398,Sales,22,4,Other,1,567,3,Female,69,3,3,Sales Executive,1,Married,8412,2890,0,Y,11,3,3,80,0,10,3,3,9,8,7,8,Young,271.35483870967744,Very_High,0.3225806451612903,0.8181818181818182,0
424,57,No,Travel_Rarely,210,Sales,29,3,Marketing,1,568,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,Y,12,3,3,80,1,32,3,2,1,0,0,0,Old,243.41379310344828,Very_High,0.5517241379310345,0.030303030303030304,0
425,50,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,569,2,Male,88,2,4,Manager,3,Married,17046,9314,0,Y,15,3,2,80,1,28,2,3,27,10,15,7,Senior,334.2352941176471,Very_High,0.5490196078431373,0.9310344827586207,0
426,30,No,Non-Travel,1116,Research & Development,2,3,Medical,1,571,3,Female,49,3,1,Laboratory Technician,4,Single,2564,7181,0,Y,14,3,3,80,0,12,2,2,11,7,6,7,Young,82.70967741935483,Low,0.3870967741935484,0.8461538461538461,0
427,60,No,Travel_Frequently,1499,Sales,28,3,Marketing,1,573,3,Female,80,2,3,Sales Executive,1,Married,10266,2845,4,Y,19,3,4,80,0,22,5,4,18,13,13,11,Old,168.29508196721312,Very_High,0.36065573770491804,0.782608695652174,0
428,47,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,574,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,7389,5,Y,13,3,3,80,3,20,2,3,5,0,0,4,Senior,105.625,High,0.4166666666666667,0.23809523809523808,0
429,46,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,575,1,Male,51,3,4,Research Director,3,Married,17861,2288,6,Y,13,3,3,80,0,26,2,1,3,2,0,1,Senior,380.02127659574467,Very_High,0.5531914893617021,0.1111111111111111,0
430,35,No,Travel_Rarely,144,Research & Development,22,3,Life Sciences,1,577,4,Male,46,1,1,Laboratory Technician,3,Single,4230,19225,0,Y,15,3,3,80,0,6,2,3,5,4,4,3,Mid,117.5,Medium,0.16666666666666666,0.7142857142857143,0
431,54,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,Y,11,3,3,80,0,19,3,3,1,0,0,0,Old,68.72727272727273,Medium,0.34545454545454546,0.05,0
432,34,No,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,1,579,4,Male,62,2,1,Research Scientist,3,Divorced,2768,8416,3,Y,12,3,3,80,1,14,3,3,7,3,5,7,Mid,79.08571428571429,Low,0.4,0.4666666666666667,0
433,46,No,Travel_Rarely,1125,Sales,10,3,Marketing,1,580,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Y,19,3,3,80,1,15,3,3,3,2,1,2,Senior,193.0,Very_High,0.3191489361702128,0.1875,1
434,31,No,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,1,581,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,Y,25,4,4,80,1,13,6,4,13,8,0,8,Mid,332.75,Very_High,0.40625,0.9285714285714286,0
435,33,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,1,582,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Y,12,3,4,80,0,15,2,4,7,6,7,7,Mid,400.29411764705884,Very_High,0.4411764705882353,0.4375,1
436,33,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,584,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,Y,13,3,1,80,3,8,2,3,4,3,1,3,Mid,100.23529411764706,Medium,0.23529411764705882,0.4444444444444444,0
437,30,No,Travel_Rarely,413,Sales,7,1,Marketing,1,585,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,Y,14,3,1,80,0,4,3,3,3,2,1,2,Young,96.2258064516129,Medium,0.12903225806451613,0.6,0
438,35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,1,586,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Y,12,3,3,80,0,10,2,3,8,7,0,0,Mid,212.0,High,0.2777777777777778,0.7272727272727273,1
439,31,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,587,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,Y,12,3,1,80,0,12,2,3,1,0,0,0,Mid,307.0,Very_High,0.375,0.07692307692307693,0
440,34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,590,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Y,15,3,3,80,3,11,2,3,3,2,0,2,Mid,284.2857142857143,Very_High,0.3142857142857143,0.25,1
441,42,No,Travel_Frequently,1474,Research & Development,5,2,Other,1,591,2,Male,97,3,1,Laboratory Technician,3,Married,2093,9260,4,Y,17,3,4,80,1,8,4,3,2,2,2,0,Senior,48.674418604651166,Low,0.18604651162790697,0.2222222222222222,0
442,36,No,Non-Travel,635,Sales,10,4,Medical,1,592,2,Male,32,3,3,Sales Executive,4,Single,9980,15318,1,Y,14,3,4,80,0,10,3,2,10,3,9,7,Mid,269.72972972972974,Very_High,0.2702702702702703,0.9090909090909091,0
443,22,Yes,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,593,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,16,3,3,80,0,4,3,3,2,2,1,2,Young,169.30434782608697,Medium,0.17391304347826086,0.4,0
444,48,No,Travel_Rarely,163,Sales,2,5,Marketing,1,595,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,Y,14,3,1,80,1,14,2,3,9,7,6,7,Senior,82.6734693877551,Medium,0.2857142857142857,0.6,0
445,55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,597,1,Female,83,3,4,Manager,2,Single,16835,9873,3,Y,23,4,4,80,0,37,2,3,10,9,7,7,Old,300.625,Very_High,0.6607142857142857,0.2631578947368421,0
446,41,No,Non-Travel,267,Sales,10,2,Life Sciences,1,599,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,Y,14,3,4,80,0,16,3,3,14,3,1,10,Senior,148.33333333333334,High,0.38095238095238093,0.8235294117647058,0
447,35,No,Travel_Rarely,619,Sales,1,3,Marketing,1,600,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,Y,11,3,3,80,0,15,2,3,11,9,6,9,Mid,131.02777777777777,Medium,0.4166666666666667,0.6875,0
448,40,No,Travel_Rarely,302,Research & Development,6,3,Life Sciences,1,601,2,Female,75,3,4,Manufacturing Director,3,Single,13237,20364,7,Y,15,3,3,80,0,22,3,3,20,6,5,13,Mid,322.8536585365854,Very_High,0.5365853658536586,0.8695652173913043,0
449,39,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,602,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,Y,11,3,1,80,1,8,3,3,8,3,0,7,Mid,93.875,Medium,0.2,0.8888888888888888,0
450,31,No,Travel_Rarely,828,Sales,2,1,Life Sciences,1,604,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Y,13,3,3,80,0,10,2,4,6,5,0,5,Mid,205.6875,High,0.3125,0.5454545454545454,1
451,42,No,Travel_Rarely,319,Research & Development,24,3,Medical,1,605,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,21,4,4,80,1,10,5,2,10,9,5,8,Senior,172.2325581395349,High,0.23255813953488372,0.9090909090909091,1
452,45,No,Travel_Rarely,561,Sales,2,3,Other,1,606,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,19,3,2,80,1,9,3,4,8,7,3,7,Senior,104.45652173913044,Medium,0.1956521739130435,0.8,0
453,26,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,608,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Y,11,3,2,80,1,8,2,2,7,7,1,0,Young,101.51851851851852,Low,0.2962962962962963,0.7777777777777778,1
454,29,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,611,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,12,3,2,80,2,8,2,4,3,2,1,2,Young,142.06666666666666,Medium,0.26666666666666666,0.3333333333333333,0
455,33,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,612,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,19,3,3,80,1,10,2,3,6,1,0,5,Mid,476.0,Very_High,0.29411764705882354,0.5454545454545454,0
456,31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,1,613,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,21,4,3,80,1,10,3,2,5,4,0,1,Mid,361.15625,Very_High,0.3125,0.45454545454545453,0
457,18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,1,614,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,14,3,4,80,0,0,3,3,0,0,0,0,,98.84210526315789,Low,0.0,0.0,1
458,40,No,Non-Travel,1094,Sales,28,3,Other,1,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,Y,15,3,3,80,1,20,2,3,1,0,0,1,Mid,266.6341463414634,Very_High,0.4878048780487805,0.047619047619047616,0
459,41,No,Non-Travel,509,Research & Development,2,4,Other,1,616,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,17,3,1,80,0,10,3,3,8,7,0,7,Senior,162.16666666666666,High,0.23809523809523808,0.7272727272727273,1
460,26,No,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,Y,12,3,1,80,2,8,5,3,0,0,0,0,Young,159.4814814814815,Medium,0.2962962962962963,0.0,0
461,35,No,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,Y,16,3,4,80,0,5,3,3,5,4,0,3,Mid,134.97222222222223,Medium,0.1388888888888889,0.8333333333333334,0
462,34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,1,621,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,Y,12,3,4,80,0,10,3,3,10,7,5,7,Mid,152.4857142857143,High,0.2857142857142857,0.9090909090909091,0
463,26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Y,18,3,2,80,0,1,3,1,1,0,0,0,Young,86.66666666666667,Low,0.037037037037037035,0.5,1
464,37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,Y,17,3,4,80,0,12,3,4,6,5,1,2,Mid,197.1315789473684,High,0.3157894736842105,0.46153846153846156,0
465,46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,624,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,Y,11,3,4,80,0,28,3,2,2,2,1,2,Senior,223.9787234042553,Very_High,0.5957446808510638,0.06896551724137931,0
466,41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,625,2,Female,91,3,4,Manager,1,Married,16595,5626,7,Y,16,3,2,80,1,22,2,3,18,16,11,8,Senior,395.1190476190476,Very_High,0.5238095238095238,0.782608695652174,0
467,37,No,Non-Travel,142,Sales,9,4,Medical,1,626,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,Y,13,3,4,80,1,9,6,3,9,5,7,7,Mid,232.47368421052633,Very_High,0.23684210526315788,0.9,0
468,52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Y,12,3,2,80,2,18,3,3,10,9,6,9,Old,105.22641509433963,High,0.33962264150943394,0.5263157894736842,1
469,32,Yes,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,Y,12,3,4,80,0,6,2,3,4,2,1,2,Mid,142.63636363636363,Medium,0.18181818181818182,0.5714285714285714,0
470,24,No,Travel_Frequently,535,Sales,24,3,Medical,1,632,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,Y,13,3,3,80,2,3,3,3,2,2,2,1,Young,96.0,Low,0.12,0.5,0
471,38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,Y,19,3,3,80,1,18,4,3,1,0,0,0,Mid,251.89743589743588,Very_High,0.46153846153846156,0.05263157894736842,0
